text,is_emergency
The shortness of breath started after not sleeping enough. I stepped outside for air and it passed.,0
Noticing moderate blurred vision since this morning. I took deep breaths but I'm not sure it helped. Has anyone else experienced this?,0
Both throat tightness and jaw pain today — think it's anxiety. Feeling better now.,0
The disorientation comes and goes when I'm stressed. Probably skipping meals. Passed on its own after an hour.,0
A bit of stomach cramps today. I stepped outside for air. Still not sure if this is normal. Should I call my doctor?,0
Had significant difficulty breathing and nausea for the past few hours. Does this sound serious?,0
Had terrible weakness with throat swelling so I went to the ER. After all the tests they cleared me — just stress.,0
My roommate says the seeing spots has been there since yesterday. They lay down. Should I be worried?,0
The confusion comes and goes when I'm stressed. Probably the heat outside. It went away after I rested.,0
Had moderate cold sweats with jaw pain alongside the chest pain so I went to the ER. After all the tests they cleared me — just dehydration.,0
Woke up with minor weakness. Probably the heat outside. It went away after I rested.,0
My dad says the rapid heart rate has been there since yesterday. They sat down. Is this something to see a doctor about?,0
Having concerning rapid heart rate that started a little while ago. I took deep breaths. Should I call my doctor?,0
My friend had significant jaw pain and jaw pain alongside the chest pain — we called 911. After all the tests they cleared me — just eating too fast.,0
Dealing with mild abdominal pain and shortness of breath today. Not sure if it's low blood sugar or something more. Any advice?,0
My dad says the racing heart has been there since yesterday. They took deep breaths. Should I be worried?,0
Mild throat tightness today. I rested. Still not sure if this is normal. Any advice?,0
The trembling started after a stressful week. I had a snack and it passed.,0
Noticing minor trembling since this morning. I lay down but I'm not sure it helped. Has anyone else experienced this?,0
Experiencing bad chest pain that came on earlier today. I rested. Should I be worried?,0
Had mild blurred vision today — pretty sure it's just eating too fast. Much better after lying down.,0
Terrible trouble breathing and can't catch my breath at all came on suddenly. I was convinced it was serious. Urgent care said it was anxiety. Relieved it wasn't more serious.,0
Severe cold sweats and vision darkening at the edges came on suddenly. I was convinced it was serious. The ER ran tests and said it was not sleeping enough. Discharged after two hours.,0
Dealing with mild chest tightness from sitting too long. I took deep breaths and much better after lying down.,0
The trembling comes and goes when I'm stressed. Probably seasonal allergies. Feeling better now.,0
Having moderate sweating that started a little while ago. I lay down. Any advice?,0
Woke up with mild chest tightness. Could be too much caffeine but I'm not certain. Does this sound serious?,0
Had significant tingling and shortness of breath for the past few hours. Has anyone else experienced this?,0
Had terrible throat tightness with jaw pain alongside the chest pain so I went to the ER. After all the tests they cleared me — just dehydration.,0
The shortness of breath started after alcohol last night. I drank some water and it passed.,0
"Bad jaw pain and throbbing headache, plus pain radiating to my left arm. Called an ambulance. My doctor said it was low blood sugar and nothing to worry about.",0
I lay down for the moderate seeing spots but when jaw pain alongside the chest pain started I went to the ER. After all the tests they cleared me — just sitting too long.,0
Some confusion all afternoon. Think it's too much caffeine. Feeling better now.,0
The nausea started after stress. I drank some water and it passed.,0
Some trouble breathing all afternoon. Think it's not sleeping enough. Ibuprofen helped.,0
Having minor cold sweats that started a little while ago. I lay down. Has anyone else experienced this?,1
Terrible numbness and difficulty forming words came on suddenly. I was convinced it was serious. Doctors said it was just not sleeping enough. Back home and resting.,0
Woke up with mild nausea. Probably stress. Passed on its own after an hour.,0
My neighbor says the trembling has been there since yesterday. They had a snack. Should I be worried?,1
The can't catch my breath at all plus crushing lightheadedness had me in a panic. Went straight to urgent care. Doctors said it was just low blood sugar. Back home and resting.,0
Crushing blurred vision came out of nowhere. can't catch my breath at all. I lay down but it's getting worse.,1
The feeling faint has been on and off all day. Possibly acid reflux. Is this something to see a doctor about?,0
Slight chest pain today. I took deep breaths. Still not sure if this is normal. Should I be worried?,0
The sweating started after anxiety. I took antacids and it passed.,0
My roommate had terrible seeing spots and can't catch my breath at all — we called 911. Turned out to be too much caffeine. Feeling much better now.,0
Concerning sweating and one side of my face feels strange came on suddenly. I was convinced it was serious. Paramedics checked me over and said it was seasonal allergies. What a scare.,0
The shortness of breath comes and goes when I'm stressed. Probably acid reflux. It went away after I rested.,0
Had mild stomach cramps today — pretty sure it's just a hard workout. Passed on its own after an hour.,0
Had bad numbness and difficulty breathing for the past few hours. Should I be worried?,0
Mild difficulty breathing all afternoon. Think it's anxiety. It went away after I rested.,0
